global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
515.7576692700202	0.5904047587592913	266005.9734108435	0.348577779165617	790.3547717470111	-0.0758814956202513	0.0057580013775662	624660.6652232701	569.7693328857422	0.0216080306412322	0.0004669069881924	324637.0926970637	597.3328876687161	463.49799128626125	0.778097	20.910009	0.2495431915166937	0.1209269325878673	0.0591536851	0.1127734957	0.0301066978	0.0532438839	0.0638720376	0.0012094353	0.0288290815	0.0478935921	-0.1107227377	0.0959474562	-0.0572540961	-0.0353274499	-0.0687541395	-0.063246596	0.122199023	0.0567344316	0.0498302559	0.0073470699	0.0310112483	-0.0893303833	0.0499278914	0.0544570168	0.0202634845	-0.1635138636	0.0185814057	0.0672624156	-0.0435386551	-0.0601422559	-0.0220243954	-0.0469352835	0.0645621731	0.000555205	-0.0417229178	-0.049748846	0.1014115498	0.1078166688	0.0136464513	-0.1111929846	0.0471166626	-0.0441405252	-0.0586169564	0.0327057199	-0.0622714902	-0.093999881	-0.0157411647	-0.0402173239	-0.0888707187	-0.1117544758	-0.0326314292	-0.0446807243	-0.0396655786	0.0148294081	0.105040128	-0.0362311392	-0.1087648381	0.0832700747	0.0770801234	0.04556222	-0.1274441048	-0.1141426341	-0.0001600137	0.0302786602	0.0592623718	0.1101973418	0.0107066225	0.0150003144	-0.0639038726	0.0344773014	0.0277969631	0.0144297639	-0.0599513955	0.003810357	-0.0801307411	-0.0595586266	-0.0336977331	-0.0276502894	0.0227464023	0.0663887008	-0.0432567515	-0.013668437	0.0238291882	0.0391736248	-0.0379562105	0.0787067798	-0.0135888926	-0.0432849477	0.0827455156	0.0415902147	-0.0125543759	0.0	0.0	-0.0486102357685638	-0.0404782442760024	0.0016384882596677	0.0023629550214753	-0.6416290739914956	-0.0788053351832047	0.4116878685911841	0.0062102808533372	0.7103593739346792	0.0227718355213966	0.5046104401368694	0.0005185564930135	0.0016890516568639	0.0014379690108703	2.852895499554686e-06	2.0677548762233094e-06	-0.0004649755319683	0.0007110479420909	2.1620224532920362e-07	5.055891759517041e-07	-0.0041121271720343	7.385777605999067e-07	5.45497108452773e-13	1.690958987898281e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
516.053756860962	0.2960875909418519	266311.4799703129	0.0876678615097494	789.9605232007576	-0.3942485462534932	0.1554319162229928	624037.6282156147	569.6438300723121	-0.1255028134301028	0.0157509561788712	324494.09313945315	596.774080585501	466.136668471702	0.7709519999999999	20.717978	0.1722057186252092	0.0847530173918238	0.0792872134	0.0979142238	-0.0046155449	0.0547112021	0.0806647955	-0.0080307242	0.0250382755	0.0708640123	-0.0967516379	0.0554164006	-0.036473053	0.007468791	0.0008221379	-0.1770813086	0.1335038098	0.0443276416	0.0178924314	-0.0182551917	0.0303816059	0.1357910973	-0.0086083798	-0.0346375865	-0.0142253351	0.0112877897	0.0318659237	-0.0263368853	0.1048251013	0.0858308792	-0.0016035646	-0.1978573438	0.0071684294	-0.0220282009	0.0245818783	-0.0785368279	0.0539576608	-0.0278906819	-0.0717225112	-0.0177645418	0.0677154426	-0.0356578819	-0.0713461984	0.0215987582	-0.0879415319	-0.0786738327	-0.0266217908	-0.0067260054	-0.1022711168	-0.0214263442	0.0142391309	-0.0068733216	-0.1088003536	-0.0735384609	0.0354674387	-0.018192	-0.0118719907	0.1363931268	0.0455061278	-0.0839399356	-0.0449745918	0.0673152949	0.0105227798	0.0549727743	0.0745919328	0.0978127149	0.0018976367	-0.014666374	-0.0685131798	0.0131961592	-0.0051758605	0.0424960256	-0.0563747849	-0.0332550271	-0.0674725875	-0.0843839825	-0.0291679789	-0.0160426398	-0.0426013205	0.0042478797	-0.0278976446	0.0440937904	0.0510559919	0.0141799757	0.0172637196	-0.0256020986	-0.0595449108	-0.0612239169	0.0819413884	0.038889178	-0.0169465682	0.0	0.0	-0.0737133416307784	-0.0251031058622146	0.0006301659239295	0.0054336567343758	-0.6756831927266518	-0.0340541187351561	0.4565477769332816	0.0011596830028281	0.7681509837073577	0.0577916097726785	0.5900559337705813	0.0033398701601175	0.0011984011869124	-0.0004906504699515	1.4361654047930492e-06	2.4073788366362784e-07	-0.0002682170536849	0.0001967584782833	7.194038788740854e-08	3.8713898776399186e-08	-0.0045298559089026	-0.0004177287368682	1.7449729760558538e-07	2.05195945554198e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
515.0160643246513	-1.0376925363107148	265241.5465124534	1.076805799914964	785.0633096405954	-4.897213560162186	23.98270065383639	616324.4001438455	569.8531903023328	0.2093602300207067	0.0438317059143232	324732.6584977467	596.2557285585883	464.2509075010443	0.722353	19.411978	0.0683780041754574	0.034895422713153	0.0769040351	0.0734612511	-0.0473691103	0.0632530217	0.0476888541	-0.0214288936	0.0254032691	0.0609271368	-0.0851602565	0.0848512402	-0.0802026576	-0.0452871828	0.0256593068	0.0555061758	-0.0142568403	0.0802708226	0.0133940854	-0.0634090489	0.1554389707	0.0712973826	-0.011374569	0.0701815607	0.0017150485	-0.0590896378	-0.0465261539	0.0658389507	0.0177616588	-0.1172536183	-0.0400860877	0.0121588665	0.1136637108	0.1484542097	0.028556374	-0.0426089783	0.0116293891	-0.082658501	-0.0586870057	-0.0699505173	-0.0358644087	-0.0259859927	-0.0709061934	0.0193899051	-0.0749767976	-0.0472123059	-0.0264228149	0.0133447857	-0.094241669	0.0074038645	0.0327988701	-0.023792778	-0.0464690541	-0.0724355622	-0.0410964831	0.0741147868	-0.1036785885	0.0946124301	0.1033741513	0.0214763694	0.0397845231	0.0572966951	0.027266904	-0.0898157464	0.0756252442	0.0925868578	0.0061029345	-0.0054628803	-0.0466767782	0.0193806671	-0.0203422986	0.0590910346	-0.0428263784	-0.0487136639	-0.0757751516	-0.0911924151	-0.0224102281	-0.0032469956	-0.0194831303	-0.0005375963	-0.0285470308	0.0258551264	-0.0261632438	-0.051665946	0.0296457627	-0.0496264442	-0.0392545914	-0.0202468421	0.0811185686	0.0361526575	-0.021303973	0.0	0.0	-0.0627331676687674	0.010980173962011	0.000120564220236	0.0039354503257576	-0.6755188480482559	0.0001643446783958	0.4563257140684426	2.700917331704456e-08	0.7865285644692932	0.0183775807619355	0.6186271827261272	0.0003377354746614	0.0017769576116369	0.0005785564247245	3.157578353554316e-06	3.34727536589996e-07	-0.0004660267764913	-0.0001978097228063	2.171809564068721e-07	3.91286864367448e-08	-0.0045291039609712	7.519479314002653e-07	5.654256915371382e-13	2.0512782689285013e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
514.7876545710267	-0.2284097536246463	265006.3292987387	0.0521710155508716	784.509081846295	-0.5542277943004592	0.3071684479751521	615454.4994993168	569.9542899523979	0.1010996500650662	0.0102211392432788	324847.892635142	596.1421828967899	463.1260347678712	0.743159	19.971094	0.0807180172659794	0.0412356803550386	0.0677377213	0.0645349095	-0.0953373369	0.0565422713	0.0273973173	-0.015497458	0.0292287393	0.0525407657	0.0026768435	0.0825453043	-0.0967057551	0.0272201216	-0.0164114945	0.0094809702	0.044075003	0.0264873383	0.0545368419	-0.0041026683	0.1508496256	-0.0362586919	-0.0170219459	0.0014321152	-0.0126524846	-0.0940859707	0.1041842955	0.0177145089	0.0950586636	-0.0913549878	-0.0007051059	-0.0265194687	0.0905786797	0.0417765474	-0.0005955705	-0.0437036381	0.0680799632	0.0064190739	0.0346459282	0.1203128542	-0.0596919878	-0.0246581438	-0.0521774511	0.0250374289	-0.0387396362	-0.0535556393	-0.0545795636	0.0258784129	-0.0503024277	0.0484009487	0.0442063913	-0.001643481	-0.0588595317	-0.0682611907	0.0724532542	0.123971782	-0.0733046645	0.1432128728	0.0738431188	0.0517343365	0.028602878	-0.068343945	0.0300407461	0.0086097865	0.0663771401	0.0957625352	0.0025784504	-0.0122857032	-0.0360764576	0.0138720587	-0.0707206349	0.0715388788	-0.0335933257	-0.0932518634	-0.0362236375	-0.0886189873	-0.0023385778	-0.01246912	-0.0178816268	-0.01037757	-0.0272104552	0.052533186	-0.0520674124	-0.040189186	-0.0030622141	-0.0420901462	0.0334816956	0.0047456368	0.080277244	0.0333831503	-0.0256176456	0.0	0.0	-0.0707369674054376	-0.0080037997366702	6.406081022472201e-05	0.0050037185577179	-0.6439964909860123	0.0315223570622436	0.414731480402297	0.0009936589947595	0.7628053264966326	-0.0237232379726606	0.5818719661316342	0.0005627920199074	0.0015542375309297	-0.0002227200807072	2.41565430255045e-06	4.9604234350221714e-08	-0.0003400226771188	0.0001260040993725	1.156154209550357e-07	1.5877033058674857e-08	-0.0045297522307796	-6.482698084002425e-07	4.202537444832871e-13	2.051865527225276e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
514.1868598818673	-0.6007946891593292	264388.1268751751	0.360954258522055	783.942978552616	-0.5661032936790207	0.3204729391142355	614566.5936219473	569.7227524266099	-0.231537525787985	0.0536096258480218	324584.0146325522	596.4049441886348	459.6985769731231	0.7359919999999999	19.778507	0.1096147811286688	0.0662834458395226	0.0655865859	0.0568330171	-0.0757576704	0.0536411004	0.0259352914	0.0040175003	0.0228935964	0.0650924174	-0.0426726006	0.0283546073	-0.050360287	0.0537069232	0.0274807203	0.0193687935	-0.0403835938	-0.0903864956	-0.0565544613	-0.1292649888	0.018923592	0.1191700476	-0.0306302807	-0.0519084827	0.0844383087	-0.0855903014	-0.0610045099	-0.0156244883	-0.0326058835	-0.0157674805	-0.0713324934	0.0117092772	0.014399409	0.1416703783	0.0223273737	-0.0078774519	0.0110755553	-0.0827218916	-0.009354481	-0.0993663484	0.0954546541	-0.026718111	-0.059931589	0.0166130443	-0.0676545162	-0.0698219889	-0.0393392748	0.0229413039	0.0193079169	0.0783868826	0.0083119158	0.0095946368	-0.0495003552	-0.0237208494	0.0443543374	0.0552432038	-0.0420827903	0.0138739984	-0.0519127194	-0.0481303117	-0.0475253912	0.1147429116	-0.0674041309	0.0304805282	0.0632135875	0.0976312308	0.0255120365	-0.0202951979	0.0041024294	0.0373694197	-0.0481228335	0.0352032182	-0.0449098206	-0.1251299947	0.0359482016	-0.0531982853	0.0545835384	-0.0025162739	0.0344955494	0.00283603	-0.0122357043	-0.0095265086	-0.0387380454	0.0405554608	-0.0506007872	0.0665941393	-0.0042278108	0.0549286096	0.0794176065	0.0305831832	-0.0298787309	0.0	0.0	-0.0790195157055393	-0.0082825483001017	6.86006063435177e-05	0.0062440838623379	-0.6597479106267059	-0.0157514196406935	0.4352673055763039	0.0002481072206972	0.7674401631059311	0.0046348366092985	0.5889644039480582	2.1481710394893908e-05	0.002703812225988	0.0011495746950583	7.310600553402183e-06	1.3215219795183833e-06	0.0001288764077893	0.0004688990849081	1.6609128484673948e-08	2.198663518276536e-07	-0.0045301979823847	-4.457516051001656e-07	1.9869449344937402e-13	2.052269375960241e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
514.4559418823235	0.2690820004561374	264664.9161380286	0.0724051229694767	785.9114895907315	1.9685110381155937	3.875035707182932	617656.8694707225	569.7857894567184	0.0630370301084894	0.0039736671648986	324655.84586681577	596.2712079437085	462.3235790862743	0.740892	19.910185	0.211550170126489	0.0918949584055905	0.0495965869	0.077651952	-0.0230258448	0.0379523461	0.0045052608	0.0180176393	0.0237995093	0.0626143001	-0.0287150005	0.0147414158	-0.0309190266	0.0844825819	-0.0101598487	0.0252032694	-0.0598675376	0.0129792922	0.0280872733	0.013187827	0.0197535259	-0.0291791337	-0.0566308116	0.0647931378	0.0477200928	-0.1536990613	-0.0975865706	0.013112139	-0.0546753125	-0.0538879597	0.0810679582	-0.190969654	0.0354104972	0.0604559286	0.1485575018	0.0749207333	-0.0468981033	-0.0362491903	0.0453145437	0.0430548155	0.0233648379	-0.0187920549	-0.0428653534	0.0235733281	-0.0405048192	-0.0635495562	-0.049882584	-0.0141298348	0.0860355512	0.0549576459	-0.0112685536	0.0568726466	-0.0186074551	-0.1053134043	0.0301739664	0.1156436748	0.0756273634	0.0382164543	-0.0116434274	0.1024509522	0.0221859686	-0.0330353822	0.0067416008	-0.0313504773	0.0458133788	0.1082334139	0.0167489979	0.0039231403	0.0095582099	-0.0218151954	-0.0211003534	-0.0080967294	-0.0569148616	-0.0914109682	0.0726536588	-0.0129196839	0.0209650041	-0.003964294	0.0021853075	-0.0105023274	0.0123142025	0.0072520865	0.0445797138	0.0598609826	-0.0217535745	0.0703948356	-0.1506316302	0.0424861635	0.0785398523	0.0277553111	-0.0340784819	0.0	0.0	-0.0500649407981796	0.0289545749073597	0.0008383674080659	0.0025064982971252	-0.605275110008094	0.0544728006186119	0.3663579587953102	0.002967286007235	0.7231021859077487	-0.0443379771981824	0.5228767712645643	0.0019658562220265	0.0022861195903712	-0.0004176926356167	5.226342781478983e-06	1.7446713784850887e-07	-0.0004624193943743	-0.0005912958021636	2.1383169629349442e-07	3.496307256562952e-07	-0.0038634900721184	0.0006667079102663	4.44499437611657e-07	1.492655553735744e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
514.368011758511	-0.0879301238124981	264574.4515204037	0.0077317066736812	785.3782783277107	-0.533211263020803	0.2843142510122399	616819.040068999	569.8782494615167	0.0924600047983403	0.0085488524873091	324761.21920932265	596.7299657043798	461.4128883009012	0.715506	19.227962	0.079454419757443	0.0389939863754495	0.0447654411	0.0896829433	0.0245311652	0.0393746653	0.0025208436	0.0345812197	0.0228079476	0.0231306198	-0.0511876734	-0.0555736962	0.0328515251	0.183947634	-0.0025974101	-0.0744436951	0.0089264987	0.0505209159	0.0744097877	0.0492643828	-0.1378180885	0.0570616593	0.0528566017	-0.0060455718	0.0623198191	0.0887140175	0.0450228078	0.0595568518	0.0792020369	0.0129929969	0.0897780566	-0.1175484456	-0.0806508373	0.0115635392	-0.0039587442	-0.0188220286	0.0387901026	0.0294811261	-0.0768855558	0.0486328764	-0.0633423302	-0.0266620334	-0.0409528154	0.0258584796	-0.0344538858	-0.0549639167	-0.0640606298	-0.0425160267	0.101745887	0.0740666047	-0.0731918406	0.0943519486	-0.0948973826	-0.0789481024	0.0260441372	0.0324474858	0.175803392	0.0948032877	-0.0299390615	-0.0397235325	0.0001132775	0.0531127791	-0.015384719	0.0275031177	0.0479583682	0.1021408544	0.0249274341	0.030006779	0.0372211039	0.0056991733	-0.0015799067	-0.0408854456	-0.054217545	-0.0360960844	0.0779447026	0.0180944029	0.0294704372	-0.0366275514	0.0539226514	-0.0092111161	-0.0438746084	0.0720167877	0.0649854994	-0.0306849585	-0.0005446854	0.0472219985	-0.1011629225	-0.055576397	0.0776441814	0.0249021141	-0.0382082774	0.0	0.0	-0.057140499989984	-0.0070755591918044	5.006353787672775e-05	0.0032650367391053	-0.6051416379712435	0.0001334720368504	0.3661964020065196	1.7814784621003868e-08	0.7504347609910269	0.0273325750832782	0.5631523305036596	0.000747069660683	0.0027828953611577	0.0004967757707865	7.744506591153047e-06	2.467861664405214e-07	-6.187786399070028e-05	0.0004005415303835	3.828870052051602e-09	1.6043351756203613e-07	-0.0038644290398585	-9.389677401001016e-07	8.81660416948692e-13	1.493381180410169e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
514.3383334905253	-0.0296782679856733	264543.92129781086	0.0008807995906294	787.3025948264382	1.9243164987274213	3.7029939872745614	619845.3758204427	569.3424851058365	-0.5357643556801577	0.2870434448173745	324150.8653464897	596.5054183363249	464.29162335258	0.712118	19.13693	0.0813603028739264	0.0451725660049933	0.0502748836	0.0867817161	0.0443469707	0.0315974808	0.0182643269	0.0526299322	0.0124335481	0.0432112939	-0.0328171617	-0.0037541541	-0.0092567625	0.0902059379	0.0929305791	0.0650279577	0.010823865	0.0667582057	0.1008588445	-0.0640249816	-0.0557009728	-0.0402645431	0.0237709786	0.1135518576	0.0606474971	-0.1402859441	-0.1136331331	0.0067810674	-0.0051411325	-0.0102034091	0.0416280288	0.1326246278	0.01423815	-0.0547976281	-0.0282576724	0.0257461137	0.0894896433	-0.1089095061	-0.0068690094	-0.0478514944	0.0313979832	-0.0164930087	-0.0424011229	0.0155270062	-0.0103393082	-0.0779843062	-0.037200899	-0.0608891685	0.0638199914	0.0302831795	-0.0739195715	0.0049415226	-0.017406698	-0.0010634213	-0.0162577963	0.0188759155	0.1122532996	0.0403410649	-0.0437590415	0.0525925308	0.0465351446	-0.0618699631	-0.0204577017	-0.0731034925	0.0520080855	0.0963165447	0.03169741	0.0201871973	0.0345514669	-0.0198212814	0.0153240365	-0.0466490179	-0.0705118923	-0.0148266024	0.0424177729	0.0191418232	0.0317788859	-0.0057153842	0.0406307062	-0.0042138288	-0.0632977655	0.0923622635	0.016748035	-0.0539166972	-0.0043967193	-0.0202993264	0.0220988491	-0.0489943143	0.0767307983	0.0220261957	-0.04225964	0.0	0.0	-0.073132102336018	-0.0159916023460339	0.0002557313455936	0.0053483043920858	-0.6048741076629227	0.0002675303083208	0.365872686121017	7.15724658702379e-08	0.7845679591484185	0.0341331981573915	0.6155468825223145	0.0011650752164517	0.0027839122666818	1.016905524099665e-06	7.750167508581396e-06	1.0340968449444145e-12	0.0001876085668672	0.0002494864308579	3.5196974361964646e-08	6.224347918221386e-08	-0.0042332851447201	-0.0003688561048616	1.3605482609367177e-07	1.7920703116507882e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
514.5345014039189	0.1961679133935376	264745.7531349794	0.0384818502451745	788.3980669426196	1.0954721161814405	1.2000591573310435	621571.5119588593	569.7066545362596	0.3641694304230896	0.1326193740546774	324565.67222289706	597.3715055668155	461.1826685866869	0.7364119999999998	19.789799	0.2512913634537664	0.1141068851459003	0.0611354491	0.0722275356	0.0597893057	0.0342882108	0.0521438181	0.0646426028	0.0235575395	0.0703276299	-0.0580330429	0.0081874976	-0.0087526984	0.0255537208	0.0038931677	0.003836904	0.0505521208	-0.0343716042	-0.0453490417	-0.0232823076	0.0026125764	0.0073495179	-0.064604608	-0.0468272187	0.0723199544	0.1379487588	0.048820899	-0.0921894338	0.0731686843	0.0412292869	-0.0419791849	0.0527062287	0.0740216794	-0.0551822999	-0.0216252983	-0.0081667582	0.1083666408	-0.0010248199	-0.0841108811	-0.08865961	-0.0207008711	-0.0391891048	-0.0525001974	0.0056881057	-0.0182223789	-0.1092094095	-0.0252832389	-0.0427430933	0.012289666	0.0041597324	0.00704523	-0.0114377368	0.0571157488	0.0804411892	0.0345569999	-0.1006058151	-0.0010086194	0.0577088697	0.0432676352	-0.0402021573	-0.010835114	0.0949236919	-0.0034898015	-0.0921860781	0.0608063863	0.0895992435	0.0454482133	0.0319069901	0.0574213751	0.0237603514	0.0423442691	-0.0297287534	-0.0603242774	0.0182821222	-0.0504398836	0.0059219285	0.0478562809	-0.0445184954	0.0643541068	0.0487443018	-0.1120189532	0.0449303888	-0.0174991137	-0.0276696289	-0.0224345902	0.0153268193	0.0578916622	-0.0170328269	0.0757999113	0.01913018	-0.0462242531	0.0	0.0	-0.0948251460877855	-0.0216930437517675	0.000470588147216	0.0089918083305698	-0.6639981860971318	-0.059124078434209	0.4408935911402812	0.0034956566506945	0.8530756510449038	0.0685076918964853	0.7277380664056865	0.0046933038489837	0.0043296462049839	0.0015457339383021	1.8745836260331488e-05	2.389293408018921e-06	6.213344029371015e-05	-0.0001254751265734	3.860564402732044e-09	1.5744007388633295e-08	-0.0038651632221696	0.0003681219225505	1.3551374986227654e-07	1.4939486734012484e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
514.5317400989189	-0.0027613049999217	264742.91156922147	7.624805302593002e-06	786.9230341131037	-1.4750328295159534	2.1757218481498395	619247.8616177728	569.2509218686587	-0.4557326676009552	0.2076922643186827	324046.61204831774	596.8333023497512	461.824687097803	0.752011	20.208969	0.176966385852344	0.0999642904869696	0.0596673835	0.0699199043	0.0526944718	0.0336578851	0.0442518293	0.0163664409	0.0108856076	0.0424016865	-0.0542344679	0.0353397883	-0.0480761074	0.0319388586	0.0127620845	-0.0402725687	0.0489606826	0.0856259229	0.0784506055	-0.1400344733	-0.0306777336	0.0542360233	-0.0083993307	-0.0183996251	0.0158723931	0.1046296444	0.0371481106	0.0121658424	-0.0016110419	-0.0397796538	-0.0849856707	0.0691746061	0.1046844054	-0.0805701598	0.1609094424	0.022614071	-0.0052489553	0.0791093487	0.0316271203	-0.0868461436	0.1608705101	-0.0234333359	-0.0483530867	0.0065225237	-0.02378531	-0.0817536643	-0.0060386894	-0.0466267751	-0.0463421397	0.0048528108	-0.0793596748	-0.0118443387	0.0253852157	-0.0092451762	0.0446675283	-0.108578014	-0.0074368176	0.1273982105	-0.0523408805	-0.1144015953	0.039162175	0.0217027741	-0.0185484975	-0.0852558389	0.0577813733	0.0830764967	0.0055024185	0.0205483245	0.0516473704	-0.0223258575	0.0096656935	-0.0057964338	-0.0323036708	0.038003889	-0.0740748269	0.0363934009	0.021683439	0.0056382513	0.0134891333	0.0007967274	0.0313371441	0.0237042813	-0.0246211714	0.0234277745	-0.0328746941	0.0673516528	0.0370595017	0.0291456692	0.0748517327	0.0162167092	-0.0500939782	0.0	0.0	-0.1042783470213351	-0.0094532009335495	8.936300789006292e-05	0.0108739736575019	-0.5821332769208141	0.0818649091763177	0.3388791520985652	0.0067018633544467	0.889119190690181	0.0360435396452771	0.7905329352535624	0.0012991367501606	0.0037399207358169	-0.000589725469167	1.3987007110193222e-05	3.477761289842384e-07	0.0004632733041596	0.0004011398638658	2.1462215434695325e-07	1.6091319038234464e-07	-0.0038663926110807	-1.2293889111000995e-06	1.5113970947358886e-12	1.4948991823019434e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
514.5794644165369	0.0477243176179627	264792.02519921	0.0022776104921001	787.8864679509943	0.9634338378906476	0.9282047599927028	620765.0863802931	568.9872514468767	-0.263670421781967	0.0695220913226803	323746.4923090713	597.167009781992	460.9064178246294	0.8176639999999998	21.973286	0.202621038598818	0.1354053735815985	0.0322977494	0.0683206944	0.0144643049	0.0167400042	0.0312838636	-0.0742121976	0.0054302922	0.0172187044	-0.1024940834	0.0434808456	-0.0474538933	-0.0101145887	-0.0223645281	0.015257665	0.0768318762	0.0338271186	-0.0905723579	0.1026095914	-0.1024768784	0.0350719138	-0.1746822467	-0.0230154198	-0.0631098143	-0.031068175	0.0102531308	-0.0652780253	-0.0293026332	-0.038338462	0.0749353789	0.0653439973	-0.0603414612	-0.02013841	0.0916326226	0.0316001413	-0.0094503899	0.0367724133	0.1393186508	-0.0052282956	0.0058151638	-0.0178808917	-0.0193770132	0.0155264692	-0.1264161335	-0.0931071078	0.0449909619	-0.0137947938	-0.066311861	-0.0714336939	-0.0374475048	-0.0515986819	-0.0655458385	0.0115477265	-0.0629961225	-0.0062519277	0.1414961095	-0.0030140902	-0.0019450746	-0.0582688351	0.0529993974	-0.0210281124	0.0182354901	0.0237303547	0.0274623403	0.0923522536	0.0254808835	0.0410664119	0.0716001861	-0.0016864592	0.0101810528	0.0051623343	0.0107801029	0.0057155934	-0.0817994747	0.000231674	0.0514420034	0.0191786937	0.0335407301	0.0335526458	0.0516841706	-0.0471971187	0.1273341636	-0.0079988344	0.0678365058	0.0944189608	-0.0682600998	0.0278547465	0.073886479	0.0132884419	-0.0538608716	0.0	0.0	-0.0967464031533182	0.0075319438680168	5.6730178430957286e-05	0.0093598665231043	-0.5588730461801248	0.0232602307406892	0.3123390817466518	0.0005410383341101	0.7532115540588791	-0.1359076366313019	0.5673276451677917	0.0184708856947059	0.0033081698743484	-0.0004317508614685	1.0943987917546307e-05	1.8640880637879202e-07	0.0003508947558934	-0.0001123785482662	1.2312712971348876e-07	1.2628938110418648e-08	-0.0036920974736392	0.0001742951374415	3.0378794935751414e-08	1.3631583754852962e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
