global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
548.348593370047	-0.182471826447454	300686.1798509091	0.0332959674470698	764.9026529702795	-0.0177743750882655	0.0003159284097783	585076.0685209718	619.1329426414717	-0.8708239153889963	0.7583342916134218	383325.6006638879	629.134751806955	548.537393327417	0.794919	22.323711	0.0608253288673346	0.0327187268349414	0.0266774448	0.0734763966	0.0440587585	0.0074753543	-0.0184252806	0.0412944188	0.0306742149	-0.0163249943	-0.0283073451	0.0096974323	0.1088735261	-0.0260268601	0.039097841	-0.0229384897	0.0641969056	-0.0108865818	0.0724822071	-0.0464912535	-0.0715887955	-0.0175529588	-0.0363001582	0.0324299236	0.0779993767	0.107504196	-0.0615088818	-0.0943809419	0.102297562	-0.0002451222	-0.0603438445	-0.0080872876	0.0123062745	-0.0102911523	-0.0429996981	0.0344963432	0.0076988235	0.023002659	-0.0905500123	-0.0060262251	0.0113670415	-0.1034477595	0.0092319141	-0.0158454755	-0.0394371177	-0.0806442101	0.055297464	0.0353601157	0.0250979211	-0.1253059598	0.0041537946	-0.0163711344	0.076826645	-0.0040638122	0.1423287453	-0.0729453956	-0.0970312948	0.0631004888	-0.0589099261	-0.0085280615	-0.0991055071	-0.0072372219	0.0032678344	-0.0029075226	-0.0459961454	0.0916695652	-0.0676473751	0.1222831274	-0.0487564217	-0.0057805339	-0.1442177659	-0.0352388787	-0.1111265677	0.0944359344	0.0434736925	0.0656547428	-0.0502716653	0.0698244027	-0.1198765978	0.1111656608	0.0065491518	0.0932836535	0.0780951336	0.0545856841	0.0	0.0	0.0	0.0	-0.0939418953933426	-0.0141963475506373	0.0002015362837784	0.0088250797100937	-0.0998231381979763	-0.0255694682021355	0.00065379770414	0.0099646589196922	0.2036683307844811	-0.0133571438719569	0.0001784132924161	0.0414807889645368	0.0006739999697044	-9.29997856218e-05	4.542759591615321e-07	8.648960125700759e-09	1.806303779883223e-07	-4.77714920954497e-08	2.282115457025613e-15	3.2627333452204186e-14	0.0005350000748354	-6.099982773819998e-05	3.7209789840900716e-09	2.8622508007388365e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
548.1237231924777	-0.2248701775693007	300439.6159263839	0.0505665967600488	762.5914684433535	-2.311184526926013	5.3415739175022185	581545.7477425903	619.5094743468952	0.3765317054235311	0.1417761251891528	383791.9888055665	629.356014972081	545.1272792569522	0.826957	23.223455	0.0757508478876833	0.0392780257608586	0.0531182211	0.0295841023	0.0974448638	-0.0693554917	-0.0121365106	0.0814780449	0.0627117238	0.0462303335	-0.0042743935	0.0227184872	-0.0010701046	-0.017908656	0.061889613	-0.0357889513	0.0713555178	-0.090855077	-0.0076960288	-0.0346468624	0.0685316663	0.0243874167	0.0139241535	0.0119609417	-0.0988894796	-0.1442044112	-0.061391439	-0.1060857312	-0.1051551322	0.0979227215	-0.0302811063	0.0157022984	0.0831975578	-0.0723194966	-0.0044857419	0.0421578664	0.0197455413	0.0457948527	-0.0443567263	0.059735831	-0.0187179347	0.0189530313	0.0003063244	0.0569990907	-0.1771794174	-0.0021918351	0.0198208937	0.0240677452	0.1223976688	0.0106064286	0.0419496327	-0.157750415	-0.0619734144	-0.0200942413	-0.1155560992	-0.0259114516	-0.0404509205	0.0429096676	-0.0627574123	0.0192480618	0.017871227	-0.1295499371	-0.0859624906	-0.0030225781	-0.0461607124	0.0238174621	0.0897273753	0.0277011878	-0.06334234	-0.0299279738	-0.0374222374	0.0211579273	0.0090746508	-0.1498909463	0.0764451778	0.121029464	-0.1212195948	0.0028543055	-0.0573772679	0.1089043302	-0.0643853701	0.0927889027	0.0762265289	0.0507768297	0.0	0.0	0.0	0.0	-0.0797373082419028	0.0142045871514398	0.0002017702961428	0.0063580383256642	-0.0847442987345914	0.0150788394633848	0.0002273713995625	0.0071815961680176	0.2021880500926869	-0.0014802806917942	2.191230926498732e-06	0.0408800076002828	0.0012290830090062	0.0005550830393018	1.5106450430277348e-06	3.081171805205237e-07	-0.0003286807389795	-0.0003288613693574	1.0814980025568239e-07	1.0803102817611025e-07	0.0005192016718734	-1.5798402962000058e-05	2.4958953614973215e-10	2.695703760761337e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
548.478553228473	0.3548300359952918	300828.72335159883	0.1259043544444201	765.3084017282509	2.7169332848974364	7.381726474583574	585696.9497558499	618.7045628125305	-0.8049115343646918	0.6478825781533224	382795.3360450445	628.7335703935746	548.2347688538039	0.825179	23.173529	0.1719414967352941	0.0829901672241494	-0.0136672506	-0.0257488475	0.091649405	-0.0021695489	0.0054352797	0.0885294636	-0.042875549	0.0500882794	-0.071553792	0.0192872846	-0.1026947893	-0.0149425983	0.0852688151	0.050848446	0.093852155	-0.0370970678	0.0527022472	-0.0220998227	-0.0337380363	0.0164999692	-0.0299197974	0.0495960722	-0.0154772578	0.0947905965	0.079824335	-0.0592749457	0.1191778908	-0.1260584475	0.0486817795	0.0011325784	0.073331161	-0.1825515803	0.1009657544	0.1009482859	0.0169112433	0.0890882474	0.0476175592	0.0551850911	0.0805637122	-0.0661494808	-0.012817465	0.0105458863	-0.0256122954	0.0097629735	0.003019569	0.0803844856	0.0789532385	0.0464509402	-0.0363982234	-0.0051019862	-0.0404410852	-0.0434744514	0.0375632242	-0.0228464139	0.137201376	0.0491851698	0.0189944596	0.0530470978	-0.0152506963	0.0791033681	-0.1358228383	0.0205926868	-0.0047349216	0.0073355921	-0.0612032182	-0.0852525151	-0.0523680093	-0.0662823166	-0.0039571977	0.0361596668	-0.1027158498	0.0117820847	-0.1061887631	0.0019693454	-0.0802493926	-0.0605774846	-0.2409803619	-0.0532487767	-0.0855175849	0.0922725718	0.0742870158	0.0468617084	0.0	0.0	0.0	0.0	-0.032346447845029	0.0473908603968738	0.0022458936491559	0.0010462926881911	-0.0550556449597081	0.0296886537748833	0.0008814161629648	0.0030311240419294	0.1958592714990175	-0.0063287785936693	4.005343848768801e-05	0.0383608542321258	0.0002139997173619	-0.0010150832916443	4.5795879030973096e-08	1.0303940889754271e-06	1.017598687536037e-07	0.0003287824988482	1.080979315489019e-07	1.0355070888750651e-14	0.0009459999607782	0.0004267982889048	1.821567794120652e-07	8.949159257923561e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
548.5290829791784	0.0505297507054365	300884.15487397835	0.0025532557063535	770.8841458056346	5.575744077383661	31.088922016478968	594262.3662544829	618.9931047944023	0.2885419818717309	0.0832564753024663	383152.46378301387	629.7447709996301	545.7646562210444	0.83189	23.36198	0.1209831490308484	0.0684939196212839	-0.1143827889	-0.0631657528	-0.0074735156	-0.0247876132	0.0215020185	-0.0193227503	-0.1407890948	-0.0742394203	-0.0067983719	0.0298562671	-0.0532170852	-0.0605128196	-0.0951582946	0.0313890982	-0.0027459034	-0.1116779005	-0.0140211332	-0.0861929447	0.0082055253	-0.1571736132	-0.0603285	-0.0266150921	0.0240976536	-0.1356490166	-0.0635985636	0.0957384414	0.0669856705	-0.049148033	-0.0260419981	0.0599758329	-0.0184553151	0.0390467821	-0.0413030025	0.0465486025	0.0310065809	0.0262317343	0.0899313166	-0.0748717271	-0.0215653841	0.0137782721	0.0267620364	-0.0243627809	-0.0976383248	-0.0483513825	0.0733800236	0.0844748455	0.1197989102	0.0773478456	-0.0995961247	-0.0075666665	-0.049471464	0.0420380716	-0.1489830911	-0.0524739309	-0.0931639541	0.0235644469	0.0114918931	-0.0249510797	0.1021791846	0.0087972287	-0.0205951856	0.0779161396	0.0099694967	0.0422375511	-0.0491222771	0.0276863501	-0.0237913338	-0.0518809476	-0.0778652114	0.072749294	0.1119088584	-0.0673329744	0.0010029313	0.0591555359	-0.0696095077	-0.0011859154	-0.0171918517	-0.0412410983	-0.1362208992	0.091734781	0.0722783984	0.0428485141	0.0	0.0	0.0	0.0	-0.0594561990221933	-0.0271097511771643	0.0007349386088877	0.0035350396021666	-0.084715004160401	-0.0296593592006928	0.0008796775881957	0.0071766319298967	0.1958796318212563	2.036032223881601e-05	4.1454272166842574e-10	0.0383688301624309	0.0012589886660029	0.001044988948641	1.5850524611237616e-06	1.0920019027818224e-06	3.29659541880023e-05	3.2864194319248696e-05	1.0800552682533384e-09	1.0867541355254664e-09	0.0007399795371234	-0.0002060204236548	4.2444414962903295e-08	5.475697153613613e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
548.3632576740314	-0.1658253051469955	300702.2623668761	0.0274980318270941	768.6579041078867	-2.226241697747924	4.956152096791556	590834.9735475291	618.7527588081658	-0.2403459862364343	0.0577661930999642	382854.97653271625	629.5570081293328	549.0658332181388	0.8371229999999998	23.50894	0.1366405966642234	0.0774294366481181	-0.0308642983	0.049682193	-0.0866318161	0.0527554124	0.0119137144	-0.0604062952	0.0585625781	-0.1021660002	-0.0519438191	0.0345143371	0.0766119344	0.0101018727	-0.0903164738	0.0892138453	-0.0805718701	-0.0350353475	0.0069263219	0.1159566942	-0.0475871423	-0.0774030085	-0.136800799	0.0645751199	0.0687337281	-0.0359834684	-0.126983673	-0.0674751946	-0.0268655234	0.0247120661	0.0216748782	0.0783076218	0.002744248	0.024433682	-0.0121660377	-0.0406500643	0.0354890763	-0.0660286077	-0.0302490814	-0.1095874561	0.0216716094	0.0107866997	0.0282268005	-0.0529650697	0.0387678174	0.1288686518	0.1156161387	-0.0390262565	0.0272555612	-0.0783417195	-0.0423256623	-0.026522347	0.0544610496	-0.011007071	-0.095110178	-0.0663698714	-0.079995118	0.0331799386	0.0140366521	0.0588672383	-0.0318332086	0.1127046798	0.0627800896	0.0714222381	-0.0315023309	-0.0254526647	0.0310148253	-0.0400169944	-0.0397753471	-0.1096743961	-0.0570601968	0.0997567279	-0.0830318218	-0.1215869501	-0.0853987064	0.0574987535	-0.0669006737	0.0716870173	-0.0821616287	-0.0232068835	0.0329255881	0.0911756552	0.0702025453	0.0387456454	0.0	0.0	0.0	0.0	-0.041251248066942	0.0182049509552513	0.0003314202392831	0.0017016654670803	-0.0678391983019537	0.0168758058584472	0.000284792823372	0.0046021568262517	0.1867682920295266	-0.0091113397917297	8.301651280035712e-05	0.0348823949076265	-0.0001419311913633	-0.0014009198573662	2.0144463081805685e-08	1.962576446762934e-06	-0.0001350722846469	-0.0001680382388349	2.8236849710735663e-08	1.8244522079733172e-08	0.0010199914420982	0.0002800119049748	7.84066669276165e-08	1.040382541953566e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
548.4522441575937	0.0889864835622802	300799.86412150075	0.0079185942567799	767.6611725221197	-0.996731585766952	0.9934738540655024	589303.6757980357	618.6720455450258	-0.0807132631400691	0.006514630846718	382755.0999388664	629.065486023866	549.4942680289006	0.847442	23.798721	0.2114012875361052	0.1062245965842165	0.0721605587	0.0428466763	-0.065734949	-0.0156944565	0.0293805004	-0.0233172299	0.0674950133	0.0053791183	-0.0027068267	0.0407227285	0.0757320512	0.0547306699	0.0363915505	-0.0964159439	-0.0601998957	-0.0316580035	-0.069405379	0.0853250304	0.0058948504	-0.027526946	0.0355591613	-0.0901764871	0.0604549794	0.0407774814	0.0385100973	0.2353166919	0.0607979699	-0.1021654547	0.0412727676	0.1052247481	0.0190973404	-0.018061202	0.009416709	0.0374903966	0.0395312771	-0.0757126485	-0.0842720167	0.0273227179	-0.0325772763	0.0280559645	-0.0590730341	-0.0272213662	-0.0300530429	-0.0301853474	0.0566188084	-0.0114690887	-0.0066085993	0.0501717306	-0.0520391016	0.1248642988	0.0460814997	0.1117722568	0.006833398	0.1223172529	0.0260750822	-0.0385036304	-0.0705416947	-0.0540207807	-0.0271208143	-0.0490102055	0.0763226832	0.0839916788	0.0262404088	0.0365074655	-0.1051182036	-0.0580146591	-0.0575178088	0.0402760408	-0.0104060941	0.1280789419	0.1187929826	-0.0408864425	0.0849483056	0.061686052	-0.1441339537	0.1356825339	0.1028560427	-0.096215344	-0.153085251	0.0905953245	0.0680613876	0.0345616891	0.0	0.0	0.0	0.0	-0.0801606942624317	-0.0389094461954897	0.0015139450032397	0.006425736904635	-0.099312285905853	-0.0314730876038993	0.0009905552433227	0.0098629301318458	0.1289895981320654	-0.0577786938974612	0.0033383774684965	0.0166383164262717	0.0010857459454074	0.0012276771367707	1.178844257968609e-06	1.5071911521495043e-06	-0.0005089819195709	-0.000373909634924	1.39808415088999e-07	2.5906259445007813e-07	0.0009567770170078	-6.321442509040008e-05	3.996063539509802e-09	9.15422260274344e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
547.981091946357	-0.4711522112366992	300283.2771307217	0.2219844061532312	765.269438226539	-2.3917342955807044	5.720392940656928	585637.3130835627	618.1107300473304	-0.5613154976953183	0.3150750879529428	382060.8745996438	627.4871708129097	548.3658240663594	0.8619679999999998	24.206657	0.1162854872426385	0.0774939312510843	0.0567722071	0.0451252315	0.0805413001	0.0272695258	0.016503302	0.052780299	0.0479811986	0.0283385745	-0.0276469715	0.043408441	-0.0119436015	0.0729992068	0.0494392174	0.0826772364	-0.032890394	-0.0273543749	0.0468557185	0.0554655806	0.0757701381	-0.0807480769	-0.1570620932	-0.1031506029	0.0097626826	0.0065131559	-0.020694982	-0.0577485389	-0.0601856233	0.1081548223	-0.1133581383	0.0599642613	-0.0781468703	0.0275808203	-0.0666781785	0.0493635937	0.0370114136	0.0118976325	-0.0247729471	0.0799853516	0.0244516704	0.0316694097	0.0263366819	-0.0063401273	0.1179482441	0.0543089791	0.1047834463	-0.0658878302	0.0746366885	0.1099494206	0.0322322789	-0.0697379067	0.0122829382	-0.1078968216	-0.073791584	0.0123799399	-0.0562003864	0.0010536193	-0.0518137693	0.0839518707	-0.1137458416	-0.04963605	-0.0321996325	0.0843184015	0.2584146567	0.0742460692	0.1426318681	0.042699313	0.0176979818	-0.0342978014	0.0378445752	0.0893907607	0.0194567209	-0.0614216433	0.0480859431	-0.0534198098	-0.1721553435	0.1858059453	-0.0599492309	0.0307000337	0.0506899362	0.089993924	0.0658569168	0.0303054013	0.0	0.0	0.0	0.0	-0.0663196893866171	0.0138410048758146	0.0001915734159723	0.0043983012003373	-0.0260674183675462	0.0732448675383068	0.0053648106207041	0.0006795103003486	0.1478580326610625	0.0188684345289971	0.000356017821575	0.0218619978223998	0.0009337421535934	-0.000152003791814	8.718744093972407e-07	2.310515272583387e-08	-0.0005260711090981	-1.7089189527200004e-05	2.9204039869656227e-10	2.767508118277051e-07	0.0009192463923586	-3.7530624649200015e-05	1.4085477865591395e-09	8.450139298643012e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
548.6999476627554	0.7188557163984797	301071.6325651106	0.5167535409987715	766.0792180256672	0.8097797991281368	0.6557433230760056	586877.3682908177	619.5160425511511	1.40531250382071	1.9749032333948329	383800.1269782397	628.8006638621056	548.7215177067395	0.8401039999999999	23.592655	0.1692224748038489	0.0972888974328669	0.0666867262	-0.029712986	0.0802827099	-0.0031666343	0.0372018569	0.0415189414	0.012430968	0.0852714932	0.0289013472	0.0697818287	-0.0590627048	0.0503665193	0.0768785909	0.0420585317	0.0214147924	0.0423126164	0.0296342307	0.1243766368	-0.0679541169	0.0497241483	-0.0048939934	0.1864362332	-0.0874874619	-0.0548511688	0.0782996749	0.1153630387	-0.0611550496	-0.160166515	-0.0359445609	-0.0656612344	0.0334149654	-0.002719916	-0.031598568	-0.1078143935	0.0626236843	0.0330077047	-0.0068055378	0.0970517077	0.0255019812	0.0111027681	0.0090777574	0.079745676	-0.1032039746	0.1502261732	0.0155612828	-0.1234404757	0.1104672959	-0.0096678249	-0.0256935396	0.109705134	0.1086439388	0.0229465647	0.0115127288	0.0052041485	0.1629201661	-0.0211322123	-0.0975249649	-0.0669802626	-0.0022740282	-0.0240549544	-0.0989101984	0.0084539822	-0.0996810751	-0.0142772374	0.0668844311	-0.032721067	0.0341328384	0.0673620523	-0.0068954199	0.1029427562	-0.0800380239	-0.0743157364	0.0044355209	-0.0944414298	0.0877373977	-0.0396583106	-0.0076171716	0.0286257064	-0.0025000258	0.0893715933	0.0635911839	0.0259856898	0.0	0.0	0.0	0.0	-0.0911876091969645	-0.0248679198103474	0.0006184134356938	0.0083151800710583	-0.1108990102094651	-0.0848315918419189	0.0071963989744339	0.012298590465439	0.1194331893840399	-0.0284248432770226	0.0008079717153232	0.0142642867264439	0.0013726916201246	0.0004389494665311	1.8842822839602992e-06	1.9267663416802505e-07	-0.0004879689330599	3.810217603820006e-05	1.4517758188459864e-09	2.3811367963161718e-07	0.0007743356374368	-0.0001449107549218	2.099912689200599e-08	5.995956794046553e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
549.4629714347486	0.7630237719931756	301909.5569779033	0.5822052766266936	774.2967607429229	8.217542717255697	67.52800830992214	599535.4736969831	619.204052848995	-0.3119897021560973	0.0973375742514503	383413.659064621	628.8077964291552	553.7422368320925	0.872546	24.503712	0.2348090982986108	0.1363441440795336	-0.0618189769	-0.0559591489	0.0678453346	0.1381784994	0.0882293467	0.041137049	-0.1350969327	-0.0338169529	0.1131050544	0.0744371538	-0.0839046299	-0.0216511525	0.0093855603	0.1030682111	0.0511093943	0.0832245234	-0.1703861529	0.0086750597	-0.1179729673	0.0138459406	-0.0241216513	-0.0937809746	-0.0112013871	-0.0096354881	-0.0838641483	-0.0342373308	0.1051918841	0.094363395	-0.0750224897	0.0278030223	0.0533016082	-0.0024504687	0.1939560895	-0.0464996542	0.0715134457	0.1008125327	0.0567021562	0.0322156773	-0.0423748914	0.0525654518	0.1687136069	0.0951412232	0.0005373936	0.0276182342	0.1197021915	-0.0681599607	0.0174203632	-0.1569041941	-0.0315855917	-0.0066749937	-0.0698275825	-0.067189822	0.068889981	-0.0370701755	-0.0753481003	0.0448645842	-0.0439381077	0.0961161146	0.0862022355	0.0676584393	-0.0886958098	0.0522968777	0.0802667546	-0.0244914369	-0.0455205913	-0.0455062935	-0.0496641166	-0.0144944393	0.1233687327	0.0327227792	-0.0366972845	0.0696083983	0.0179723213	0.0509370022	-0.0468003763	-0.0319927039	-0.0495891015	-0.0026845241	0.0598882442	0.0887284774	0.0612662963	0.0216115948	0.0	0.0	0.0	0.0	-0.0803274079655693	0.0108602012313952	0.0001179439707863	0.006452492470467	-0.0440323542863296	0.0668666559231355	0.0044711496743429	0.0019388482239968	0.2058323636563557	0.0863991742723158	0.0074648173149379	0.0423669619283622	5.571558967131261e-05	-0.0013169760304532	3.1042269324220766e-09	1.734425864788498e-06	-0.0005049757808932	-1.7006847833300005e-05	2.892328732250211e-10	2.550005392886972e-07	0.0008540140965855	7.967845914869998e-05	6.348656852311052e-09	7.293400771667477e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
549.7722468297643	0.3092753950156748	302249.52338424727	0.0956512699621016	770.6749490025531	-3.621811740369708	13.117520282679852	593939.8770200879	619.614593314826	0.4105404658309908	0.1685434740847269	383922.2442486973	629.8793619180442	551.0585610465757	0.853763	23.976244	0.1766032081948916	0.1019978856079166	-0.0810011722	-0.0729190802	-0.0320482938	0.0975515792	0.0715426352	-0.0529549155	-0.0740996044	-0.0612747999	0.0543779523	0.0877118191	-0.0725536235	-0.0090540852	-0.017477674	0.0178439083	-0.0395400622	0.0584766652	0.0906811018	-0.0434897968	-0.0360767246	-0.0007222851	-0.1013161972	0.0270778841	-0.172803845	0.0102023997	-0.1126724105	0.0126636969	-0.0031075067	-0.0192360803	0.0367692577	-0.0257743301	0.0517944426	0.0047017331	-0.0252033088	-0.0148857841	0.0844044207	0.0079467452	0.0621648158	-0.0701296917	0.0210435718	0.0018531057	-0.0074128908	0.1273236834	-0.0066661673	-0.0608698501	0.0296081034	-0.1079814607	0.1251256181	0.0482734251	-0.0357053671	-0.0119313174	0.0816708706	0.03893448	0.0278418049	-0.025894152	0.0188342729	-0.0136424428	-0.0387586352	-0.0978565663	0.0441654369	0.0940343249	-0.0099008854	0.0909099434	-0.0409618623	0.0187630312	-0.0054356517	0.1009313103	0.0586273239	0.0817882824	0.0221669214	0.0118485617	0.0620991696	-0.0934507852	0.0154302433	-0.1518609277	0.0481263098	-0.0535100585	0.0087369254	0.0369870966	-0.1955357518	0.0880647258	0.0588844168	0.0171922707	0.0	0.0	0.0	0.0	-0.0802301623696166	9.724559595269966e-05	9.456705932195716e-09	0.006436878953855	-0.0997127041155749	-0.0556803498292452	0.0031003013571071	0.0099426233620401	0.1557778248433265	-0.0500545388130292	0.002505456855785	0.0242667307129181	0.0012598001306945	0.0012040845410231	1.5870963692978795e-06	1.44981958193102e-06	-0.0006469188577269	-0.0001419430768337	2.014783706101768e-08	4.1850400848267725e-07	0.0009234079578619	6.939386127640008e-05	4.815507982848259e-09	8.526822566426846e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
549.0632381169513	-0.709008712812988	301470.439451472	0.5026933548447302	770.6024426379836	-0.0725063645695627	0.0052571729030943	593828.1245996268	619.7248548528585	0.1102615380324323	0.0121576067692775	384058.8957223965	630.2996185368223	548.2998169660568	0.88049	24.726826	0.1473081404788111	0.0797004925574267	0.0028012614	0.0603868892	-0.1027321711	0.0682534293	0.0944445353	-0.0540593492	0.0702457331	-0.0691732561	0.1141642636	0.0966638219	0.072715336	-0.0398870353	-0.1133344114	-0.0323048278	-0.1040459167	-0.0314708417	-0.0636271715	0.1201591251	0.0627538791	0.0882366941	0.0806086579	0.1474963468	0.0129552485	-0.0303021521	-0.0722773705	-0.0363680992	-0.1159006934	-0.014414281	0.0384012294	-0.0402684937	0.1494215667	0.0453148276	0.066637386	-0.0181925873	0.097568123	-0.0590835755	-0.0526906146	-0.1098204349	-0.0701772083	0.0573589162	0.0294112679	0.0122419454	-0.0452587222	0.0659756892	0.0270254673	-0.0484846293	-0.0464299458	-0.027362529	0.0494002112	-0.1391586854	0.0778904785	0.0337380024	0.0203906606	-0.0254213083	0.0459578131	0.0101484569	-0.0087983009	0.0558266185	0.0655611954	-0.0210697626	0.0852392255	0.1255241503	-0.0318220077	-0.0089747452	0.072288459	-0.0047401453	-0.0090346708	0.0792426982	0.0977095883	-0.0552589966	-0.0947143812	0.0873796493	0.0143880826	0.0650223532	0.0563602564	-0.0051048712	-0.0094133737	-0.0077773289	0.0011268629	0.0873804928	0.0564477611	0.0127369662	0.0	0.0	0.0	0.0	-0.044837038152167	0.0353931242174496	0.0012526732418718	0.0020103599902588	-0.0418993157506832	0.0578133883648916	0.0033423878742297	0.0017555526603754	0.1979780103799413	0.0422001855366148	0.0017808556593247	0.0391952925940001	0.0013417305362265	8.193040553199993e-05	1.8002408318426512e-06	6.7125913506379654e-09	-0.0005038894156861	0.0001430294420408	2.0457421290502583e-08	2.539045432404793e-07	0.0009103389582376	-1.3068999624300088e-05	1.7079875117995583e-10	8.287170188851187e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
549.0201697558316	-0.0430683611197082	301423.1467987221	0.0018548837295375	765.5875747864505	-5.01486785153304	25.14889956833961	586124.3346673991	619.7461144293604	0.0212595765019614	0.0004519695930427	384085.2463502899	630.0454288368061	552.288296634781	0.869032	24.405039	0.1917855280732702	0.1073264886051643	0.1016406571	0.0392053464	-0.0488637261	0.0653832038	0.0626590064	-0.0204424549	0.0845944025	0.0448846175	0.020430169	0.106043395	0.1309204365	0.0373515559	-0.0117353828	-0.0326426535	-0.0256677627	-0.0335091859	-0.0246780897	-0.0938123751	-0.1089184454	-0.0760402084	0.0725052402	-0.0013677226	-0.1382036239	0.0180932881	0.0660669554	-0.0154286578	0.008602135	0.006626589	0.0492437731	-0.0215613496	-0.0230864438	0.0025493593	-0.0993034989	0.1242344572	0.1052613492	-0.0646188906	-0.1111110819	-0.000511209	0.0259501784	-0.0399528138	-0.0088877132	0.0106590959	-0.032197743	-0.1083949146	0.0829647525	-0.0220222422	0.00527624	0.088719528	0.012100467	0.1628198231	-0.045956628	0.0686459481	-0.0023017656	-0.0509335427	0.1419706965	-0.035976694	-0.06520339	-0.076433549	-0.097909907	0.0080948362	0.0410555811	0.0831921967	-0.0927606476	0.0109710142	-0.1126851038	0.0027072653	-0.0043519805	0.0824788297	0.0348176647	-0.0735836754	-0.045327737	-0.115831961	0.0550615223	-0.0328254341	0.0463863152	-0.0481910047	0.0365245207	0.0059003327	-0.0199676321	0.0866759375	0.0539585958	0.0082550055	0.0	0.0	0.0	0.0	-0.0818951539958305	-0.0370581158436635	0.0013733039498823	0.0067068162480007	-0.1155078805039977	-0.0736085647533145	0.0054182208050428	0.0133420704585258	0.1314641840742041	-0.0665138263057372	0.0044240890898297	0.0172828316942962	0.0013417078134728	-2.2722753700117268e-08	1.8001798567339616e-06	5.163235357161929e-16	-0.0005920258384908	-8.813642280470005e-05	7.76802902480885e-09	3.5049459344073485e-07	0.0007063976803849	-0.0002039412778526	4.1592044812192166e-08	4.989976828531673e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
